Audio Mean,Zero Crossings,Spectral Centroid,Rolloff,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,MFCC 14,MFCC 15,MFCC 16,MFCC 17,MFCC 18,MFCC 19,MFCC 20,Genre
-1.4247239e-05,92969,3264.956080280818,7087.737909657772,-26.80209,56.55269,12.910195,24.738377,14.875383,18.173,-1.7555175,3.909043,0.935815,-1.4533335,-2.5096624,10.152737,-6.4073586,2.6445565,-6.7481375,-6.4975324,-9.567868,-2.4499073,-7.4829664,1.6584566,Electronic
8.319543e-06,104022,2968.087219507997,5778.983797219403,-40.04907,56.988087,1.9361352,30.10042,-27.444904,-7.980121,-14.9916525,5.599703,-2.9582605,0.2428424,-7.8335934,5.1238427,1.457798,4.239444,-5.0716496,-0.54784894,-8.178789,-8.433829,-8.806141,9.632163,Electronic
0.00011912005,51707,1566.8776730483482,3109.721448973664,-125.988045,148.66043,-19.569012,23.132795,9.099498,3.1831062,2.4918067,12.804433,-6.7842555,9.367456,-0.18336597,2.1510444,-2.7052395,2.0912163,0.5430932,4.0063186,-5.512906,3.0357804,-5.3550124,3.3058171,Rock
-5.715327e-05,17811,911.3548275641508,1901.5916722556553,-258.50888,145.80286,27.518646,47.80326,8.673556,14.308757,8.800295,9.582425,10.4441395,11.913339,8.108107,11.83481,5.6663246,6.4854083,0.538315,0.5281221,-2.2166631,-2.0799952,-2.150822,3.9559834,Rock
-8.4003426e-05,67560,2127.0035561106315,4252.857655614592,-5.511827,102.0625,-24.041199,42.20107,0.03620685,4.595708,7.735539,4.482587,3.5839934,4.113851,-5.0194035,6.065263,-4.8317046,3.043942,-4.1369696,-1.4483356,-5.505859,2.787056,1.8756218,-0.6060441,Rock
0.01099238,22640,1855.0821706393165,4409.148338483214,-130.85495,100.768684,-0.6648463,11.731944,4.701362,18.15441,-15.473351,2.6782026,-10.890973,0.92144614,-7.395898,0.86453766,-8.619267,-1.8056912,1.9718677,-1.0526448,-1.5879751,7.0249543,-2.3356085,2.946567,Experimental
4.3564874e-06,38399,1616.8827915075158,3441.020859284298,-62.343117,126.271385,-21.196737,28.759119,-0.25715825,17.722057,-7.650277,18.40791,-1.2054186,10.327123,-5.305132,8.495058,-7.7460527,-3.325885,-4.507172,-2.2037547,-2.8500206,-4.407783,-5.0428476,-0.08578711,Pop
2.4797598e-06,33794,1174.7936360545273,2129.75221333995,-197.5228,147.35707,7.39027,20.913612,1.9924126,5.9357133,-1.7440984,-3.6628602,-1.8383282,-6.265898,-18.0013,-2.7956376,-8.938506,4.917633,-13.1084,-9.327981,-7.1374383,-10.945514,2.7010913,-7.7273355,Folk
-3.604471e-06,32562,1130.3279172270516,1939.5561519655305,-152.83372,149.009,1.5391542,24.413845,-2.0880783,-3.9968722,-4.2085304,-3.6169598,-8.232757,-6.222694,-17.902618,-10.838719,-11.430642,9.307574,-17.748209,-13.060158,-8.005284,-5.8722906,-2.922906,-13.707705,Folk
-7.17977e-06,29178,976.8888981932613,1666.3546797843242,-210.71735,157.22427,1.4674275,24.755672,6.985647,1.6726167,-1.5859733,-0.1958952,-10.267565,-9.692664,-10.007009,-10.770264,-10.178353,-0.6675094,-18.263773,-15.770999,-8.191287,1.5882845,5.2669554,-2.8225572,Folk
-2.4297626e-06,27586,1042.7391230660205,1868.2803694308727,-179.02194,150.68903,10.444564,25.635345,-4.0116034,6.6539364,5.9711027,5.6606665,-7.1497483,-2.9320571,-16.03353,-2.126486,-8.650923,-3.3760846,-12.484086,-17.499891,-12.942682,-10.525088,-0.84360886,4.3469615,Folk
-0.00019709591,53867,1989.83744767821,4001.584136301519,-121.394,109.537926,0.43253225,17.396656,-1.1126201,2.9768171,-12.357299,9.963673,-8.203947,3.8112779,-4.4724073,1.3402461,-7.59165,1.5299072,-3.786946,2.3228784,-2.9070776,3.2258732,-1.8137352,-1.4338154,Hip-Hop
-0.00039231227,58055,2001.0916631552207,4111.001565672129,-96.56848,104.6886,-10.530138,34.051365,5.148377,12.337236,-3.738218,14.321264,-4.961893,7.671259,-4.9852405,7.2192726,-2.2395222,2.3961458,-1.6762873,2.5848756,-3.688685,1.4018419,-0.443114,-1.4823128,Hip-Hop
0.00097407785,55172,2102.1080994595536,4693.189099659223,-102.49429,104.63479,0.7507787,25.03407,-1.901278,6.503512,-7.675141,7.731271,-4.122176,9.674177,0.8984037,10.587462,-3.1211734,3.7671893,-5.3106494,-2.1147544,-1.6845638,-0.904146,-4.560988,0.1988394,Experimental
9.0618414e-05,69560,2488.308588401597,5486.830286902111,-134.9332,84.8461,25.37276,28.296457,3.540495,10.374012,2.2834113,0.795545,-3.6553392,4.868286,-4.8399215,-0.49355665,-2.033616,-0.56494987,-3.3267899,-1.8105133,-6.724251,-2.255241,-7.7725935,-2.3156285,Pop
0.00013394913,57732,2281.17064884057,5176.577031280234,-112.235245,92.044044,21.266752,27.11749,2.6296272,6.7064342,0.23515175,0.95354354,-4.3496456,4.7930155,-2.9498136,2.093295,-3.8211327,-2.291079,-5.92513,-2.23275,-7.020155,0.17031507,-6.0088615,-0.55255574,Pop
0.00010573607,61585,2256.9049120415025,5014.944675315644,-132.61745,95.453125,19.452005,21.962091,2.4628122,4.9412317,-3.4302688,-0.7060631,-3.3877993,3.748774,-4.842218,-1.7706215,-6.2039566,-3.3112075,-7.0231223,-3.577594,-6.2076864,-1.5168399,-9.226306,-1.1984107,Pop
8.979093e-07,51659,2007.828857226931,4232.77440499226,-162.18187,105.79894,11.36362,17.508202,-1.0341552,2.8233242,-4.3553715,-1.4017115,-12.393449,3.8555927,-11.369781,0.056904323,-3.4209316,-1.9048837,-8.408584,-4.05887,-9.265814,-3.91746,-11.875584,-0.69074595,Pop
8.063041e-06,46800,2017.7022274772385,4304.13870364543,-40.73848,96.889175,-21.236986,37.99263,8.104414,17.892105,6.1158867,19.932892,5.723224,15.338897,-4.050919,2.9444473,-1.0022533,5.472844,-3.33411,-1.1391069,-10.716248,-3.3530204,-2.223696,-0.77755535,Rock
-2.3266603e-05,50277,2264.93709777416,5254.460171227488,14.019377,94.83355,6.3608236,25.080658,-2.1123326,-1.4305155,2.3657963,5.135513,0.87061197,2.6326733,-3.9037197,-1.5642687,-4.7970114,-1.352665,-5.3740954,-2.4745007,-7.2167296,2.2035854,-3.0154212,1.1433152,Experimental
1.8980584e-06,75693,2865.218247281309,6273.68706387263,-15.9452915,70.054825,8.359624,28.99789,-3.8121958,-5.498598,-0.5548895,-0.9381217,-1.682735,-6.0012403,-4.0477805,0.9013717,-8.591552,-5.435568,-12.543452,-5.126972,-5.0703607,1.9733906,-0.86382943,-1.6540707,Experimental
0.005207433,31939,2121.8146261392853,4878.261401537123,-82.71726,96.310135,35.472824,15.698652,-3.357735,12.257523,-12.445872,4.35029,-12.914058,-0.26063186,-2.7321682,6.5144234,4.9722795,13.488109,2.2528758,11.11779,2.4877155,5.0842423,4.4035788,6.4782543,Electronic
6.7815154e-06,68335,2653.4902073077747,5938.4807574859715,-58.370487,70.846954,3.2571952,32.152664,5.4630365,11.969077,6.1815286,18.91766,2.5423946,17.112196,3.4653068,9.227584,-4.0734925,6.426101,-0.5805727,2.6617346,-3.107266,5.7611375,1.0469944,7.2279897,Hip-Hop
-4.415281e-05,58341,1690.2100332467126,3040.2649492671244,-124.869415,137.00137,-24.752935,-3.9614012,-9.740923,-10.880229,-10.251459,1.6326717,-10.206874,0.25799248,-0.019080643,-1.6772289,-5.6735663,1.3215741,-4.5016966,0.4709948,-4.323645,1.8161443,-3.432005,4.5814915,Experimental
-3.8967766e-05,70982,1723.0051095681658,2991.5306841837723,-145.49866,135.515,-54.22876,2.9630718,-18.031569,-1.2241004,-12.442199,-3.816311,-3.1549296,-0.9838151,-5.4613347,0.78742653,-5.909693,3.6007214,-2.8772547,3.5152798,-2.0255926,2.3252525,-3.2470658,4.213996,Experimental
-0.00014685355,38374,1069.7679080121438,1799.2641200960236,-163.52786,182.9301,-19.211136,11.095611,-0.41446513,1.272576,-7.4359503,-2.9739976,-7.9330707,4.5517874,-0.12286542,5.1857123,-3.4352431,2.5724478,-0.4827819,3.595993,-2.7979198,3.8187482,-0.06851338,1.3117157,Experimental
-7.337995e-08,49915,1333.5575870476102,2282.1859417360574,-151.66939,155.78864,-56.47497,-2.716414,-33.51317,-19.628147,-30.251196,-20.845808,-23.597626,-9.179507,-20.2842,-10.306253,-18.139189,-9.857143,-13.884997,-12.613155,-13.083278,-7.267041,-12.644927,-8.282221,Experimental
-6.15547e-06,27690,1073.171547288575,1924.9449312548413,-227.36217,158.013,7.407116,23.952324,-4.787344,-0.85570323,-17.980377,-14.970412,-16.301352,-7.407396,-13.329919,-5.97023,-13.107709,-5.2476163,-9.617288,-4.9220963,-9.007685,-5.884567,-6.445101,-3.8833873,Experimental
-0.0005421853,59622,2081.3909557323186,4463.861362921185,-113.85655,110.201706,-3.3149033,11.59539,-2.6873612,-4.151743,-9.191853,-6.133755,-13.099103,-1.3634168,-7.3998246,-1.591832,-6.9265914,1.0784091,-4.2328606,1.5373877,-5.6191797,2.9045022,-4.818136,1.2172073,Experimental
-0.0021335846,50665,1633.9619804178187,3138.014358189822,-113.543304,135.3181,-23.810312,9.678199,-12.004163,-11.882399,-11.349891,-10.637858,-8.159177,0.8656965,-9.612568,-1.4608619,-11.709291,0.81491077,-5.9259443,-1.4208112,-5.286824,1.3346742,-4.5004783,2.9305375,Experimental
-2.5109233e-05,46696,1799.5763770409915,3859.2303689000773,-146.56677,121.37938,4.2399144,20.46243,2.9477208,-0.6790106,0.14419407,-1.1535848,-0.67151886,4.2623577,-1.8382351,7.669402,-0.4507601,4.499847,-0.7559245,3.4364228,-3.7179732,2.854008,-3.4738858,1.2085251,Experimental
4.087927e-05,53851,1777.546580788926,3701.9526147990036,-129.37128,127.36314,-8.468587,13.77615,-6.5956154,0.44809952,-13.4517765,-3.1356719,-11.273399,4.9376173,-6.2907586,1.9319451,-6.2275887,2.1010118,-3.8539226,-0.5329383,-8.267524,1.3457803,-4.2406225,-0.5188414,Experimental
-1.4095899e-05,100980,2442.8148363518,4142.0225396071355,-288.87244,54.64983,-83.51786,-18.325916,-28.662046,-22.823639,-13.681733,-17.183735,-10.539559,-16.489498,-8.115866,4.3291016,-1.6854637,-0.19482115,-4.6500072,0.5564257,-3.3816097,-0.37611514,-1.7846761,-3.5951502,Experimental
-1.3888276e-05,54645,1523.683986210802,2691.6587303628485,-183.00494,139.72131,-32.670937,5.0241613,-1.0221705,-10.96757,-13.636472,-12.931447,-14.0647,-2.3695197,-8.425177,-4.1268663,-11.342285,-7.0531716,-8.023242,-5.5961995,-12.32272,-8.649299,-10.079147,-5.2991033,Experimental
0.000106413965,27338,1105.799768392148,2043.456011637181,-114.127655,160.37946,-29.58807,17.15708,-6.7712646,21.123087,-0.5952579,-1.6729118,3.6023638,0.9721436,0.642279,6.3484015,2.4207885,1.4931875,1.7345192,4.6576486,5.263056,4.46244,-1.5169154,-9.055999,Electronic
-0.0006222194,30565,1413.1248064892236,3088.8655447904584,-102.02074,132.30798,5.7901998,38.86618,5.946787,21.808031,-7.693376,8.442309,-6.674745,6.4101806,7.1258082,5.384204,-2.117405,2.7470136,1.8293512,-0.10763689,-2.5993695,1.2999306,2.9386866,7.7493043,Electronic
0.001991762,57262,2636.1195667108395,5587.766134083317,-77.65187,60.142597,12.667195,44.6161,8.299928,16.117142,15.509315,14.604729,4.178058,14.602285,-0.7162381,8.464115,-0.4833952,5.1295333,1.1339844,-0.105474256,-5.5676994,3.584367,-3.95351,0.21083991,Hip-Hop
-0.00021466265,57631,2450.522778321202,5333.382142532703,-44.781612,82.36309,15.071351,31.592152,6.047533,19.122396,-1.2623549,9.607453,-3.3809843,5.7245383,-0.16374867,6.442177,-0.026086899,5.259967,-2.2867036,6.588464,-2.6771193,6.1140604,-0.33101928,6.7608943,Hip-Hop
0.0005716515,59372,2451.881547222065,5548.627744359992,-8.548539,82.119484,17.868902,39.036087,-0.053816814,18.61203,-5.0383043,6.562621,-4.724255,5.631932,-1.7106254,6.609381,0.13286899,7.2824435,-1.613231,4.9202356,-5.5387783,5.2712693,-0.921999,4.196739,Hip-Hop
8.519855e-05,126155,2812.821683669258,5675.908823404822,-93.645905,64.00644,-8.127646,21.297308,-2.959355,9.064023,-6.4260764,1.4781934,-5.851525,0.6635982,-9.825361,-4.335371,-8.52672,-1.5141109,-9.772554,-4.746593,-11.198329,-4.8666325,-10.20191,-2.6058402,Electronic
-7.8283505e-05,23439,967.5761085388009,1912.0384381651509,-155.40807,165.12033,-30.829287,33.39544,7.606444,14.204951,-0.98622495,3.5247862,-8.20121,-3.3927293,-5.2512617,-3.6286092,-10.028701,-4.4106574,-11.233835,-8.812254,-13.05245,-8.206546,-9.03001,-4.0550065,Electronic
-1.2653446e-05,59719,1331.0475822553628,2104.4706078874806,-214.77661,160.78435,-22.567554,-6.8380556,4.377851,-4.0878935,-19.736214,-1.078578,-11.187917,-11.385204,-18.99743,-11.295806,-7.384489,-3.188558,-10.063664,-6.0740504,-8.509725,0.28240442,-18.090473,-13.336574,Electronic
2.6565606e-06,99919,2417.4662361412943,4549.597489206414,-108.74915,91.0725,-37.492332,37.210056,2.6243877,5.210911,-1.7253343,8.995272,-2.8320172,9.4710655,-7.681358,5.5788984,-8.297924,0.5805855,-6.4991283,0.5361482,1.0788345,-2.9182916,-3.5123518,2.699479,Rock
1.62261e-05,81201,2535.1677680503317,5573.59129725595,-131.4953,78.99206,0.6852695,30.87858,11.277423,2.9182386,2.2225792,8.604327,-3.3587208,6.964212,-5.8037663,3.1158493,-7.4416647,-0.095489405,-7.4245644,-0.05203467,-1.5439948,-2.8121364,-5.5006967,0.8184155,Rock
-8.248554e-05,44053,1610.836770815826,3628.5198610573198,-174.35254,135.66379,-40.484623,70.459404,-36.35467,15.828222,-23.960241,-11.151186,-9.817389,-21.413967,-5.154806,-26.460949,-1.4042199,-15.776384,-10.297621,-0.3547388,-5.053596,-5.9948306,-4.243524,-2.5595574,Folk
-8.56374e-05,35489,1330.404443623962,3000.384776980378,-216.23845,131.41835,-22.724884,53.671997,-21.700802,19.269217,-1.1142691,-5.599233,4.8921,-19.047073,-5.283737,-15.209435,-7.709357,-12.053217,-15.566362,-10.89041,-4.007671,0.88011986,-7.571922,0.4789688,Folk
-8.061759e-05,42929,1493.154260573713,3391.546158451045,-208.90993,132.08702,-31.668373,61.807083,-32.307434,14.171639,-10.91992,-13.763904,-2.3265347,-19.374172,-2.2745764,-19.034056,-8.929538,-18.014027,-19.458952,-9.117304,-5.3208017,-4.727412,-8.120752,2.108327,Folk
-7.602803e-05,66906,1936.5323971691869,4293.157373198046,-173.50598,122.3428,-48.546127,67.79777,-49.526886,20.797367,-16.386374,-13.506167,2.8332055,-22.423546,-2.2099292,-16.869678,-3.15306,-16.147413,-12.545363,-9.988312,-7.0803957,-2.3824387,-9.912297,0.77417386,Folk
-8.075402e-05,61236,1800.0985144520398,3998.265125363372,-184.23923,128.27502,-50.218494,65.602455,-37.705208,23.823818,-13.226898,-15.023353,2.023254,-24.012157,-2.348607,-18.155102,-8.60229,-10.728054,-11.265005,-12.501407,-7.937262,-3.493074,-9.017808,2.8110814,Folk
-8.5889435e-05,35443,1393.7287847368696,3460.6027434593025,-208.42749,137.96233,-13.010995,74.68674,-27.020752,18.241873,-26.4019,-15.610609,-1.0069441,-29.077812,-3.1394932,-16.941034,-3.7816186,-7.7761045,-9.758821,-7.534825,-5.5968604,-4.994505,-6.116275,5.008502,Folk
-8.3016195e-05,45318,1537.086642250752,3506.217605508085,-231.75838,139.13089,-31.123905,75.30085,-28.739779,13.812433,-27.336773,-14.142064,5.1819086,-21.540894,-7.6415434,-16.9784,-3.347695,-9.760899,-8.664969,-5.3974237,-4.8277607,-5.7627406,-2.2425702,2.7618973,Folk
-8.0496604e-05,36091,1376.2061093440586,3202.6428080823976,-260.91214,140.24219,-7.3016214,70.4265,-28.32076,24.233864,-22.671417,-12.859048,-2.1689012,-25.612684,-1.1820414,-15.079898,-3.2189014,-7.474839,-9.797102,-6.1302958,-6.237718,-5.592598,0.101600155,3.5824652,Folk
2.1471331e-05,62226,1623.1339978496114,3043.962616037713,-241.53491,115.91438,-12.812297,39.385445,11.790094,-2.1597881,-9.614468,-9.558104,-3.031976,13.965777,9.899204,6.9260445,-4.650872,6.7184005,14.823966,18.192556,4.2586346,2.2920408,1.2306508,-4.4399858,Folk
1.1819362e-06,100943,2608.524382617274,4954.0294549707105,-116.3537,64.58554,-7.5915065,45.591183,-42.137993,-10.365557,-18.628315,-15.759095,-17.333424,-14.661265,-16.036024,-0.24749978,2.3052692,-14.467885,-6.985847,1.7933987,-1.6790619,0.5088585,-5.3773894,3.6724176,Folk
-1.371829e-06,109595,2638.862051615,5315.340257522027,-140.74162,71.551926,-7.876851,41.289154,-41.060497,-2.972493,-26.72779,-1.8392106,-7.8650937,-17.801882,-25.85477,0.02327437,1.1837325,-11.244211,-2.6770957,5.6339464,-12.576409,0.12373912,-1.5595226,0.6994018,Folk
-8.164393e-07,91369,2590.6254437624425,5292.1385585846865,-106.41482,65.14825,-1.2438399,48.065678,-40.019062,-3.150139,-28.339808,-9.487981,-14.004783,-21.007454,-29.785498,-8.657833,-3.9431422,-13.68079,-7.138295,7.978822,-7.0070057,1.4299303,-0.91751635,-0.56516343,Folk
-7.751313e-06,85159,2412.601590013985,4781.546996786648,-133.09767,82.94904,-11.910118,54.188152,-34.953613,-9.044922,-24.380054,-8.48189,-6.6888905,-11.368408,-22.760145,-12.8536005,-1.7690103,-16.834332,-12.880147,4.482102,-6.826968,-4.0139546,-1.3354026,2.947446,Folk
2.7067883e-06,107489,2784.65666364181,5415.492337043213,-101.186844,65.48396,-11.962056,48.79921,-38.39849,-10.227439,-30.884634,-6.128257,-17.74249,-15.491492,-19.309355,-7.210392,-2.6109033,-10.178467,-12.21255,-6.300501,-10.240529,-1.4771404,-0.70819277,9.002627,Folk
-1.2783468e-06,97670,2641.6098523625756,5295.827347828451,-153.13559,71.72506,-4.6700177,47.399754,-39.025406,-8.000039,-29.689838,-8.573458,-16.647953,-12.927399,-22.476408,-3.019234,1.1436967,-12.894584,-10.672661,-0.8354158,-7.8594384,-1.3950037,3.133601,3.5795712,Folk
2.4473513e-07,40860,1327.037613471468,2432.4186248306887,-284.04053,144.40822,-44.411823,14.602867,-26.896961,-4.9252367,-0.11355185,-10.378062,-15.587812,-11.001175,-16.930267,-6.6239123,-6.818154,-3.7691174,-0.04054213,1.0954826,3.3500242,8.3582,-2.809451,-6.636397,Experimental
1.5005234e-06,139707,2890.356998809997,5130.4273103412825,-398.52997,62.856895,-1.6789515,35.583633,-7.722883,26.540144,14.962725,14.600831,-2.9227426,-0.052113064,2.8264081,-1.3120501,2.4857507,8.472056,-2.8713276,2.9886494,-5.6011763,1.6360381,0.058248326,6.8635745,Experimental
1.0030143e-06,123098,2738.9093634926053,5250.059920272591,-61.630177,63.56224,-41.55123,41.12338,10.24007,34.766586,-3.1611161,3.9655154,-0.79656833,7.4765143,-1.283874,1.8733959,-5.477283,5.1109934,-8.113364,4.557093,-9.040927,-1.9120371,-5.8019633,1.2232411,Experimental
0.0010413838,45747,3149.5317389209836,6902.300632987994,-103.778275,38.67462,42.98845,34.242416,12.848818,27.490938,11.192869,15.897932,6.497212,10.147233,1.5314702,9.037975,-1.39465,4.6221027,2.9484663,9.904811,0.40982625,2.411842,-3.125022,4.971722,Electronic
-6.2525025e-05,22207,1229.5394060512147,2554.2782287834043,-133.82909,139.11502,14.144916,24.357967,12.454969,17.425356,7.3377514,11.405171,3.6775975,6.380701,2.0061142,3.698752,-0.9714151,2.7496731,-2.085867,1.4829401,-1.1093063,1.6059141,-1.7297034,0.8453574,Electronic
-2.1214162e-05,49186,2249.5391363978015,5177.844379894142,-57.118137,100.58723,36.067444,16.563091,-3.7622871,2.4760048,3.1106849,11.147644,4.790046,11.419348,0.49281192,4.5341516,-4.5960884,4.7490106,-0.11884014,4.770955,-1.7330925,4.430123,-1.800618,3.406028,Electronic
-0.00047902638,48282,2103.4999739567456,4600.983332627324,-66.77727,92.755455,2.9765108,57.227768,17.410904,11.944337,8.613083,9.3433275,0.08078568,2.4410424,-1.0182763,2.1944792,-5.6950994,-1.4290274,-1.8980901,-0.05410327,-4.3251204,1.1155496,-7.144903,-0.9478466,Electronic
9.75457e-05,24501,1281.2301539641408,2803.936621018106,-200.22816,98.629845,30.92527,35.19462,9.0361395,25.215908,17.692114,15.724957,5.6748424,6.149263,0.78525496,2.9967294,-3.9653187,-4.2439046,-9.737699,-6.931972,-9.845822,-5.5835123,-11.035655,-6.3556676,Electronic
0.00029800585,39644,2024.2662000698647,4526.734646561532,-80.80954,98.75242,6.638201,26.905745,8.00978,8.60371,-0.055145428,10.533181,4.1999164,8.575125,5.66948,7.2078543,0.29587156,-0.6522154,-4.83783,0.081139974,-1.910132,0.55439365,-2.950748,4.3245397,Electronic
9.63424e-06,36025,1853.0116945179782,4044.9780669953598,-128.59926,104.99716,25.272154,29.802095,8.364142,17.923075,5.0288525,7.580356,-1.2286198,2.744297,-6.231271,-1.0947999,-5.096998,0.43200514,-5.246986,-1.0164517,-6.2711024,-3.4476848,-7.4088173,-2.7994704,Electronic
-9.4330644e-05,37685,1832.7866186189976,4288.268182519607,-154.64873,106.08651,61.82015,43.99104,7.7832575,10.005809,-1.5527682,1.0029724,-3.3433895,1.3379169,-2.6360073,4.3966584,1.466315,7.469821,2.30708,4.872166,2.7785814,9.506648,4.260599,1.9525367,Electronic
-4.0332376e-05,29398,1686.4797633930227,3679.1587492738186,-56.238255,122.83104,1.1944189,20.525143,11.351369,12.994626,4.701648,5.406778,0.950949,-2.7837348,-3.969219,-2.9945407,-3.9839082,-0.854717,-5.4521728,-2.7558749,-8.797587,-1.9500217,-4.988608,1.6784999,Electronic
-7.815113e-06,54491,1933.6557010605832,4245.960692413826,-126.03846,118.754814,1.667273,13.638227,12.01006,9.854723,-0.72696036,6.928052,-3.0461783,1.0345317,5.1506085,-1.9102043,2.1884112,-1.4460647,-0.46036768,9.346843,-4.981692,7.624823,-2.4889438,4.4700565,Rock
-1.2199399e-05,54427,2141.5221793847963,4839.354070421343,-80.30012,101.94888,1.0059527,25.11622,6.47146,8.346526,0.51023996,12.135676,-0.30631283,4.6023917,-0.25776303,7.863355,-1.2528054,4.74078,-0.5218106,4.5535574,-1.2480643,4.3142204,-2.099457,4.388833,Experimental
-2.0440953e-05,4580,813.6488086326677,1423.3247266834364,-384.944,112.133804,30.261574,25.957361,5.9179273,20.190084,8.477083,9.445628,7.512095,10.557493,6.3830776,10.017604,5.504533,8.408147,5.1612515,7.4904075,4.141799,7.1482544,3.1636276,6.320478,Experimental
-9.282271e-05,74647,2775.4943338560115,6602.183330916473,-82.29735,68.78821,16.5854,23.339935,10.436711,7.441982,2.843688,2.7479146,-3.3682861,4.230299,-6.819135,1.1374829,0.6091642,8.991979,2.757601,5.5707207,0.4300301,5.128214,-0.49504912,6.609915,Electronic
-1.7245962e-06,27165,975.9862597330854,1672.692880549235,-194.97955,166.9854,17.117151,37.85808,-4.705251,6.602085,-8.164349,1.7964619,-7.8063617,-2.905245,8.875126,-3.8271813,2.988849,-7.9430714,-9.143306,0.48386404,5.2193265,7.5738935,3.6679711,-4.0720434,Pop
-1.1668393e-05,11716,465.581683621227,933.8004469040472,-323.31635,190.16942,71.65507,39.81294,27.246944,22.93335,13.6145735,1.0536478,-4.19913,7.777625,10.555447,6.4568057,-1.6949478,-3.2433264,-2.2750645,-1.5482833,-3.475073,1.8980025,6.096449,5.9604826,Pop
-5.8346313e-06,26254,993.5109370465336,1891.0939353275078,-215.97972,167.69566,-3.2811828,29.79707,13.152726,6.489189,0.13691363,2.2537687,-4.0492725,-5.56756,-3.798974,6.0872855,-1.6027387,-3.56192,-3.6095157,1.2682897,-6.5491853,-3.264373,0.0002484547,-7.3058147,Pop
4.4553355e-05,72013,2818.3020825887997,6405.5441480381005,-21.7717,74.03691,11.719589,22.12547,0.6377506,17.124727,4.175844,12.33346,-3.6716578,4.421755,-3.288707,6.666698,-0.19578783,5.884973,-1.6733268,4.627168,-0.5206001,5.0373755,-2.4811316,2.0661054,Electronic
-0.0031313999,32509,2002.9940204091674,4566.723689545411,-51.95459,108.47158,-2.581229,23.810617,9.0937195,18.699718,5.936246,15.429727,4.3709416,11.804047,2.817025,9.871824,2.2885845,4.9983296,-0.9838624,2.6939309,-1.6560119,2.872454,-2.807241,2.3722026,Electronic
2.696867e-05,43221,1245.2372706071092,2390.327103121375,-174.1575,170.54002,-52.481777,11.2255335,-7.448579,-13.774398,-13.843233,-3.7153068,-9.882539,1.2501849,2.47643,6.4170074,-0.5539393,-2.4525943,-4.7208014,0.53882223,-1.9943463,-1.7152896,1.9446936,7.2390947,Electronic
1.9143165e-05,38042,2020.766670174093,4577.162938660093,-147.42926,82.75483,24.425032,35.0409,9.636953,18.598558,4.6199617,12.999449,8.06422,11.265079,3.235933,10.488071,2.4178789,7.115748,3.297823,5.488023,0.89334416,6.865603,0.22172217,5.1545205,Electronic
-2.556128e-05,38583,1607.2362928154669,3544.1104331315255,-204.23994,128.7382,14.908114,5.693131,3.7125945,8.164466,-0.8191359,-2.2321448,5.296206,22.483608,13.399555,3.4738374,-9.197022,-3.4433315,-1.0308263,8.77201,9.59458,15.700727,6.5358415,12.4248705,Electronic
3.8418624e-05,36455,2261.3500090697635,5488.364798666247,-68.898384,87.33736,15.605886,23.912142,9.259139,18.301586,11.467493,12.681012,3.1329575,6.9211245,0.2121538,4.794135,3.032795,9.7211075,-0.06370831,4.16723,-0.5579769,4.8473573,-1.0670488,4.05497,Electronic
-1.38140085e-05,61508,1884.3291024396306,3856.077947993319,-152.73885,119.57061,-30.795553,7.651953,-16.101341,-8.631384,0.67410535,-2.4618313,-10.014987,-7.716403,-13.800515,-7.354014,-14.118746,-4.8831205,-8.352431,-0.56938607,-2.2841341,-0.046670005,-6.1073165,1.4408535,Electronic
-2.5857988e-05,35977,1892.797022060986,4252.832597701567,-126.873474,96.57617,-11.2256155,21.747906,-0.914777,7.1765156,-4.366962,5.2986326,1.4331592,9.926733,3.6562867,9.470605,3.0088408,9.397001,5.882237,10.184002,4.3339047,4.7407045,-3.5538166,-0.7360073,Electronic
3.8920374e-05,59770,2777.6120267180863,6255.654039685805,-55.67806,71.20171,15.130082,23.974335,16.68278,20.407402,3.1507027,10.439345,6.6716967,12.20273,-2.4148605,-4.281548,-5.3339376,2.0149598,-1.6551808,3.0070837,0.9940628,6.448383,-5.1623116,-3.7429447,Electronic
6.924171e-07,46732,1915.4512497850753,4208.540288687306,-59.041054,113.86152,-11.205397,20.311256,15.26692,10.808217,7.149957,10.177934,0.9220733,6.5309143,2.6057105,6.761569,-1.0689785,2.5172458,-0.75241816,5.8031087,1.5373299,5.74162,-2.8989294,1.8057566,Electronic
-1.6255126e-05,51705,1349.8397676926056,2616.8254241589325,-127.311195,150.68153,-39.402424,18.995167,2.748376,14.302799,-0.24806009,-0.30848008,-5.9879737,9.232191,13.005091,2.8016193,-11.423035,-4.7811995,-4.8199105,-2.097381,-2.7019992,-0.9571203,2.312233,10.272243,Electronic
-6.2679396e-06,38598,1448.4711501786044,3052.1188796536117,-124.71274,139.41815,-33.19206,24.788166,6.867643,17.683537,11.101159,6.696246,2.012395,7.5651455,2.2220235,9.478438,3.5956788,9.399514,6.6045694,7.280103,-1.2203368,-0.08754739,-0.26527718,1.8270468,Electronic
